id,filtered_words_array,features,label_index
R245,"['occur', 'adult', 'everything', 'around', 'rock', 'tree', 'cause.', 'explain', 'explain', 'heart', 'third.', 'morning', 'husband', 'source', 'health', 'nothing', 'however', 'decide.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[72,574,911,1020,1921,2227,3160,3614,4292,4310,4506,4687,5341,5871,6197,7070,7208,7721,8151,8805,9156,9462,9808],[3.914021008090819,4.137164559405029,4.42484663185681,2.579019941358479,4.137164559405029,2.7200985396183848,4.830311739964974,0.6832166123573445,4.270695952029551,5.117993812416755,0.691153161953081,0.6871770135734415,8.84969326371362,4.42484663185681,4.137164559405029,5.523458920524919,3.6516567436233283,4.607168188650764,4.607168188650764,4.137164559405029,4.019381523748645,0.691153161953081,4.019381523748645])",1.0
R104,"['similar', 'consumer', 'describe', 'must', 'box', 'high', 'ready.', 'seem', 'enter', 'present', 'here.', 'light', 'mr', 'nature', 'game', 'might.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1023,1720,2116,2588,2647,3556,3611,3614,3978,4506,4687,6729,7008,7046,7085,7435,7922,8130,8975,9462,9475],[3.7316994512968646,3.914021008090819,5.117993812416755,4.019381523748645,4.830311739964974,2.8844015909096608,3.8187108282864943,0.6832166123573445,5.117993812416755,0.691153161953081,0.6871770135734415,5.117993812416755,5.523458920524919,4.019381523748645,4.607168188650764,4.607168188650764,4.270695952029551,4.270695952029551,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
F156,"['message', 'sport', 'talk.', 'road', 'idea', 'popular', 'yes', 'necessary', 'step', 'box.', 'maybe', 'music', 'risk', 'still.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1558,1649,2715,2918,3809,4818,5044,5725,5850,5958,6148,6370,7281,7936,7979,8278,8338,8774,8794,9676],[0.691153161953081,4.42484663185681,4.607168188650764,4.607168188650764,3.0385522707369192,5.117993812416755,4.607168188650764,3.6516567436233283,3.914021008090819,0.691153161953081,4.607168188650764,3.914021008090819,4.42484663185681,0.6871770135734415,0.691153161953081,4.607168188650764,4.830311739964974,0.691153161953081,4.270695952029551,4.830311739964974,3.0385522707369192])",0.0
R194,"['natural', 'month', 'contain', 'real', 'quality', 'great.', 'poor', 'agent', 'build', 'first.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[3014,3506,3556,3614,3756,4506,4687,4988,5016,5741,6591,7493,8103,9462,9691],[3.914021008090819,4.137164559405029,2.8844015909096608,0.6832166123573445,4.607168188650764,0.691153161953081,0.6871770135734415,4.019381523748645,3.8187108282864943,4.137164559405029,4.830311739964974,4.607168188650764,4.137164559405029,0.691153161953081,4.42484663185681])",1.0
R161,"['another', 'build', 'president', 'similar.', 'concern', 'player', 'visit', 'check', 'each.', 'worry', 'together', 'animal.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[698,1020,1306,1776,1968,2227,3014,3614,3901,4506,4687,6021,6604,7721,8166,8312,8343,9462],[4.137164559405029,2.579019941358479,4.42484663185681,5.117993812416755,3.914021008090819,2.7200985396183848,3.914021008090819,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,5.117993812416755,4.42484663185681,4.607168188650764,4.270695952029551,3.8187108282864943,5.117993812416755,0.691153161953081])",1.0
F113,"['daughter', 'together', 'run', 'item.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[266,503,2066,5850,7281,7299,7623,7936,8312,8338,9876],[3.8187108282864943,0.691153161953081,2.7508701982851385,0.691153161953081,0.6871770135734415,4.830311739964974,4.137164559405029,0.691153161953081,3.8187108282864943,0.691153161953081,2.7508701982851385])",0.0
F150,"['stop', 'fund', 'performance.', 'major', 'late', 'player', 'new', 'wish', 'east.', 'network', 'reflect', 'energy', 'win', 'time', 'party', 'explain', 'hold.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[23,495,503,585,796,1058,1167,1379,1596,2398,3079,4377,4638,5321,5341,5850,6604,7281,7936,8157,8307,8338,9152],[4.42484663185681,4.137164559405029,0.691153161953081,4.019381523748645,4.270695952029551,4.607168188650764,5.523458920524919,3.8187108282864943,4.830311739964974,3.914021008090819,3.577548771469606,2.60568818844064,4.019381523748645,4.42484663185681,4.42484663185681,0.691153161953081,4.42484663185681,0.6871770135734415,0.691153161953081,4.607168188650764,4.019381523748645,0.691153161953081,4.019381523748645])",0.0
F047,"['short', 'easy', 'reality', 'answer', 'drop', 'house', 'memory.', 'machine', 'blue', 'seat', 'wish', 'offer.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[47,495,503,680,760,1256,1262,3331,3619,5768,5836,5850,6079,7281,7860,7936,8040,8338,8577],[4.270695952029551,4.137164559405029,0.691153161953081,4.270695952029551,4.137164559405029,3.125563647726549,3.8187108282864943,4.830311739964974,4.019381523748645,4.137164559405029,4.019381523748645,0.691153161953081,4.607168188650764,0.6871770135734415,2.997730276216664,0.691153161953081,3.383392757028649,0.691153161953081,4.019381523748645])",0.0
F008,"['hotel', 'within', 'agree', 'including', 'lead', 'get', 'know', 'stage.', 'usually', 'rise', 'politics.', 'want', 'color', 'assume', 'argue', 'suddenly', 'performance', 'probably.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[211,503,2663,2664,2990,3730,4377,4816,5356,5415,5850,6643,6925,7281,7334,7712,7779,7936,8338,8581,9351,9426,9817,9832],[5.117993812416755,0.691153161953081,3.8187108282864943,4.019381523748645,4.42484663185681,3.914021008090819,2.60568818844064,3.577548771469606,4.42484663185681,5.117993812416755,0.691153161953081,5.523458920524919,4.019381523748645,0.6871770135734415,3.914021008090819,4.830311739964974,3.577548771469606,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,4.137164559405029,3.6516567436233283,4.830311739964974])",0.0
F229,"['threat', 'physical', 'increase.', 'economy', 'never', 'return', 'far', 'some.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[217,281,503,635,650,4158,5850,6623,7183,7281,7936,8070,8338,8649],[4.830311739964974,3.914021008090819,0.691153161953081,4.830311739964974,2.958509563063383,4.830311739964974,0.691153161953081,4.607168188650764,5.117993812416755,0.6871770135734415,0.691153161953081,4.270695952029551,0.691153161953081,4.019381523748645])",0.0
R001,"['nature', 'finally', 'ask', 'city', 'allow', 'challenge', 'red', 'technology.', 'report', 'real.', 'media', 'produce', 'inside.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[52,1209,1648,1817,3507,3611,3614,4506,4687,4835,5465,5495,5935,5963,6505,7066,8893,9462],[3.8187108282864943,4.019381523748645,3.914021008090819,4.019381523748645,4.137164559405029,3.8187108282864943,0.6832166123573445,0.691153161953081,0.6871770135734415,4.270695952029551,3.914021008090819,3.8187108282864943,4.270695952029551,4.830311739964974,4.270695952029551,2.8154087194227095,4.019381523748645,0.691153161953081])",1.0
R241,"['common', 'usually', 'radio', 'method', 'letter', 'must.', 'phone', 'almost', 'small', 'plant.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[222,564,1626,1770,2990,3614,3739,4506,4687,6015,6219,6332,7178,8566,9086,9462],[4.607168188650764,3.7316994512968646,4.270695952029551,3.0385522707369192,4.42484663185681,0.6832166123573445,5.117993812416755,0.691153161953081,0.6871770135734415,3.914021008090819,2.958509563063383,4.019381523748645,5.117993812416755,4.019381523748645,4.019381523748645,0.691153161953081])",1.0
R198,"['list', 'note', 'career', 'during.', 'buy', 'arm', 'question', 'doctor', 'open', 'live.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[80,777,821,2059,2929,2947,3614,3984,4506,4687,4930,5783,7098,8728,9462,9909],[4.019381523748645,4.019381523748645,2.849310271098391,2.60568818844064,4.830311739964974,4.42484663185681,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,3.5085558999826545,4.137164559405029,4.137164559405029,3.2721671219184243,0.691153161953081,4.42484663185681])",1.0
R229,"['baby', 'available', 'ball', 'often', 'activity', 'cell', 'positive.', 'manage', 'mrs', 'check.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[7,1348,2475,3210,3614,4506,4687,7066,7492,7801,7883,8110,9394,9462,9751],[4.607168188650764,4.137164559405029,4.137164559405029,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,2.8154087194227095,4.42484663185681,4.42484663185681,3.914021008090819,4.137164559405029,5.523458920524919,0.691153161953081,4.830311739964974])",1.0
R205,"['resource', 'discuss', 'success', 'particularly', 'event', 'subject', 'prove.', 'fact', 'attorney', 'expert', 'performance.', 'onto', 'young', 'song', 'republican', 'role', 'onto.', 'light', 'next', 'skill', 'analysis', 'bed', 'tend.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[914,1296,1596,1670,1720,1770,3350,3614,4319,4506,4616,4687,4853,5105,5683,5797,6219,6443,7215,7350,7728,7809,8273,8655,9462,9497,9828,9968],[4.270695952029551,4.137164559405029,4.830311739964974,4.42484663185681,3.914021008090819,3.0385522707369192,3.8187108282864943,1.366433224714689,3.6516567436233283,0.691153161953081,4.270695952029551,0.6871770135734415,4.019381523748645,4.607168188650764,5.523458920524919,5.523458920524919,2.958509563063383,3.6516567436233283,4.42484663185681,5.117993812416755,4.137164559405029,4.270695952029551,4.137164559405029,3.6516567436233283,0.691153161953081,4.270695952029551,3.7316994512968646,4.270695952029551])",1.0
F123,"['visit', 'success', 'well', 'state.', 'attention', 'around', 'cost', 'glass', 'energy.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[157,503,698,3144,3486,4490,4921,5779,5850,6197,6932,7281,7936,8338,8929,9828],[3.8187108282864943,0.691153161953081,4.137164559405029,4.137164559405029,2.849310271098391,4.019381523748645,2.849310271098391,5.523458920524919,0.691153161953081,4.137164559405029,4.830311739964974,0.6871770135734415,0.691153161953081,0.691153161953081,5.523458920524919,3.7316994512968646])",0.0
F043,"['mrs', 'popular', 'black', 'machine', 'drug.', 'chance', 'democratic', 'wish', 'join', 'house', 'win.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[346,495,503,1948,3486,3980,4921,5606,5836,5850,6148,6436,7281,7936,8040,8338,8952,9751],[4.137164559405029,4.137164559405029,0.691153161953081,4.019381523748645,2.849310271098391,5.117993812416755,2.849310271098391,3.914021008090819,4.019381523748645,0.691153161953081,3.914021008090819,4.830311739964974,0.6871770135734415,0.691153161953081,3.383392757028649,0.691153161953081,4.019381523748645,4.830311739964974])",0.0
F097,"['dog', 'argue', 'technology', 'receive.', 'health', 'officer', 'natural', 'word', 'draw', 'political', 'finally.', 'together', 'water', 'tonight', 'each.', 'smile', 'address', 'low', 'house', 'seem', 'billion.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,629,696,1020,1619,2588,2589,2687,2713,3389,3486,3519,3730,3935,4454,4921,4988,5836,5850,6021,7281,7936,8167,8312,8338,8411,8805,9564],[0.691153161953081,5.523458920524919,4.019381523748645,2.579019941358479,5.117993812416755,4.019381523748645,4.607168188650764,4.42484663185681,3.7316994512968646,4.019381523748645,2.849310271098391,4.137164559405029,3.914021008090819,4.019381523748645,3.8187108282864943,2.849310271098391,4.019381523748645,4.019381523748645,0.691153161953081,5.117993812416755,0.6871770135734415,0.691153161953081,3.6516567436233283,3.8187108282864943,0.691153161953081,3.3262343431887,4.137164559405029,4.42484663185681])",0.0
R014,"['cost', 'west', 'many', 'already', 'effect', 'carry.', 'plant', 'call', 'foot', 'concern', 'need.', 'executive', 'particular', 'adult', 'bed', 'response', 'station.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[72,594,1290,1968,2445,3614,3881,4490,4506,4687,5085,5146,5188,6324,6544,7066,7244,7890,8984,9462,9497,9966],[3.914021008090819,3.914021008090819,4.830311739964974,3.914021008090819,4.607168188650764,0.6832166123573445,5.523458920524919,4.019381523748645,0.691153161953081,0.6871770135734415,4.137164559405029,4.019381523748645,3.8187108282864943,4.42484663185681,4.830311739964974,2.8154087194227095,3.577548771469606,3.7316994512968646,4.019381523748645,0.691153161953081,4.270695952029551,4.270695952029551])",1.0
F005,"['price', 'party', 'church', 'law', 'early.', 'strategy', 'speak.', 'standard', 'put', 'clear', 'majority', 'to.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1273,1379,1611,1738,2291,2918,2967,3753,3979,5750,5850,7281,7936,8338,8871,9244,9413,9676],[0.691153161953081,3.5085558999826545,3.8187108282864943,4.137164559405029,4.270695952029551,5.117993812416755,3.0385522707369192,4.42484663185681,5.117993812416755,4.270695952029551,5.523458920524919,0.691153161953081,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.42484663185681,3.0385522707369192])",0.0
R234,"['business', 'buy', 'care', 'appear', 'cover', 'too.', 'follow', 'high', 'compare', 'attention', 'cell', 'professional', 'traditional', 'goal.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[80,935,2116,2155,3144,3210,3614,4486,4506,4687,5310,5374,6104,7066,8182,9246,9367,9462,9873],[4.019381523748645,5.523458920524919,5.117993812416755,3.8187108282864943,4.137164559405029,4.270695952029551,0.6832166123573445,4.607168188650764,0.691153161953081,0.6871770135734415,4.270695952029551,4.019381523748645,4.019381523748645,2.8154087194227095,4.137164559405029,4.019381523748645,4.270695952029551,0.691153161953081,4.607168188650764])",1.0
F143,"['manager', 'billion', 'shoulder', 'policy', 'administration', 'civil.', 'natural', 'deep', 'life', 'fire', 'baby', 'positive', 'interest', 'behavior.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[1,70,258,503,650,1348,1652,1762,3477,4142,4464,4988,5185,5191,5850,6756,6988,7281,7936,8338],[4.607168188650764,4.270695952029551,4.137164559405029,0.691153161953081,2.958509563063383,4.137164559405029,4.270695952029551,4.607168188650764,4.42484663185681,3.8187108282864943,4.830311739964974,4.019381523748645,4.270695952029551,3.914021008090819,0.691153161953081,3.577548771469606,5.523458920524919,0.6871770135734415,0.691153161953081,0.691153161953081])",0.0
R073,"['blue', 'news', 'quite.', 'nation', 'interest', 'agreement', 'support.', 'interest', 'home', 'test', 'need.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[70,659,2433,3365,3614,4014,4506,4687,5768,6544,6586,8413,8878,9034,9144,9462],[8.541391904059102,4.42484663185681,4.019381523748645,4.270695952029551,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,4.137164559405029,4.830311739964974,4.137164559405029,3.4440173788450834,5.117993812416755,2.849310271098391,2.7508701982851385,0.691153161953081])",1.0
R239,"['relate', 'article', 'provide', 'stock', 'political.', 'place', 'alone', 'word', 'public.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[793,988,1702,2492,2603,3519,3614,4506,4687,5047,5946,6390,8366,9462],[3.7316994512968646,3.914021008090819,4.42484663185681,4.607168188650764,4.830311739964974,4.137164559405029,0.6832166123573445,0.691153161953081,0.6871770135734415,2.7200985396183848,3.8187108282864943,4.019381523748645,4.830311739964974,0.691153161953081])",1.0
F181,"['head', 'condition', 'per.', 'remember', 'positive', 'crime', 'gas.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[1,503,650,731,1064,1236,5328,5685,5850,7281,7936,8338,9544],[4.607168188650764,0.691153161953081,2.958509563063383,3.8187108282864943,4.270695952029551,4.830311739964974,3.6516567436233283,4.019381523748645,0.691153161953081,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
R138,"['practice', 'fund', 'although', 'attack.', 'bit', 'study', 'future', 'project', 'subject', 'woman.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1278,1989,2230,3556,3614,3643,4224,4280,4506,4638,4687,6488,7779,8655,9462],[4.607168188650764,4.019381523748645,4.137164559405029,2.8844015909096608,0.6832166123573445,4.830311739964974,4.270695952029551,4.830311739964974,0.691153161953081,4.019381523748645,0.6871770135734415,3.8187108282864943,3.577548771469606,3.6516567436233283,0.691153161953081])",1.0
R172,"['hospital', 'democrat', 'majority', 'citizen', 'dark', 'high.', 'leader', 'soldier', 'never', 'start', 'might', 'policy', 'win.', 'still', 'another', 'card', 'provide', 'under.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[8,281,697,1526,2144,2996,3614,3712,3924,4141,4142,4506,4687,4930,5234,5946,6436,8094,8166,9034,9144,9244,9462,9782],[4.019381523748645,3.914021008090819,4.019381523748645,4.830311739964974,4.019381523748645,3.6516567436233283,0.6832166123573445,4.137164559405029,4.270695952029551,4.137164559405029,3.8187108282864943,0.691153161953081,0.6871770135734415,3.5085558999826545,4.42484663185681,3.8187108282864943,4.830311739964974,5.523458920524919,4.270695952029551,2.849310271098391,2.7508701982851385,4.270695952029551,0.691153161953081,5.523458920524919])",1.0
